ID,capacity,diameter,height,manufacturer,lon,lat,type,time_res,bucket,cluster,scalar,offset,run_name,obs_level,country,mode,obs_rank
BE_FLA_10,299.0,40.0,55.0,,3.80211774,51.09529549,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1000,2990.0,120.0,140.0,,4.93322424,51.29288526,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1001,2990.0,120.0,140.0,,4.93847485,51.29690569,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1003,95.0,40.0,38.0,,2.6704709,50.91949133,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1004,95.0,40.0,38.0,,5.21661356,50.88105659,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1005,15.0,40.0,15.0,,2.76342818,50.88407494,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1011,15.0,40.0,15.0,,2.7536624,51.08784261,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1012,15.0,40.0,15.0,,3.10523188,51.13463718,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1013,15.0,40.0,15.0,,3.24644043,51.28187663,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1014,15.0,40.0,15.0,,3.04250216,51.25612865,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1015,15.0,40.0,15.0,,2.6784515,50.92109421,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1016,15.0,40.0,15.0,,2.77160073,51.06002997,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1019,15.0,40.0,15.0,,3.41738354,50.97172718,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_102,3400.0,110.0,125.0,,5.05340803,51.30242656,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1020,2990.0,115.71,92.0,,4.33562651,51.23576841,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1021,4500.0,139.0,180.0,,5.51454987,50.91127959,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1024,50.0,40.0,32.0,,4.71340676,51.43345022,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1028,5000.0,148.0,156.0,,3.76081227,51.12638774,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1029,6600.0,155.0,125.0,,2.92713567,50.86961284,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_103,3400.0,110.0,125.0,,5.07732038,51.30154775,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1030,6600.0,155.0,125.0,,2.93878467,50.86887463,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1032,4200.0,127.0,141.0,,3.90745017,51.06895202,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1033,4200.0,127.0,141.0,,3.91639311,51.06921136,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1034,2500.0,55.33985905294664,60.873844958241314,,5.30887774,50.94012139,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1036,15.0,40.0,15.0,,2.90103577,51.0768169,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1037,15.0,40.0,15.0,,2.99509769,51.04108591,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1038,15.0,40.0,15.0,,3.33504373,51.02338836,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1039,15.0,40.0,15.0,,2.89131828,51.07224194,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_104,3400.0,110.0,125.0,,5.08395978,51.30063261,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1040,15.0,40.0,15.0,,2.93415313,51.13810572,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1041,15.0,40.0,15.0,,2.91236066,50.86978433,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1042,15.0,40.0,15.0,,2.75359137,51.08016164,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1044,4200.0,136.0,112.0,,4.08713392,51.22852149,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1045,15.0,40.0,15.0,,2.99753504,51.04765965,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1049,4200.0,117.0,125.0,,4.05382163,51.07685886,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_105,2500.0,55.33985905294664,60.873844958241314,,5.14294737,51.11747386,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1055,5000.0,117.0,93.0,,4.04133015,50.90982275,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1056,15.0,40.0,15.0,,3.04492279,51.23758495,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1058,15.0,40.0,15.0,,3.18373184,51.22967546,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1059,15.0,40.0,15.0,,3.98917813,51.13558307,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_106,2500.0,55.33985905294664,60.873844958241314,,5.14415919,51.12336282,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1061,4500.0,127.0,136.5,,4.35656816,51.08324523,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1064,4800.0,136.0,112.0,,3.8564792,51.00453191,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1070,7.5,40.0,17.95,,3.17681141,50.96761865,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1071,4300.0,140.0,130.0,,4.33535929,51.0656141,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1073,5000.0,150.0,125.0,,3.27368468,51.14547188,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1074,5000.0,150.0,125.0,,3.27958445,51.14335855,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1075,5000.0,150.0,125.0,,3.28564972,51.1412973,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1076,5000.0,150.0,125.0,,3.29297047,51.13800361,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1077,5000.0,150.0,125.0,,3.2969677,51.13573116,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1078,5000.0,150.0,125.0,,3.28711026,51.13411387,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1079,4000.0,126.0,137.0,,5.05153346,51.21072407,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1080,4000.0,126.0,137.0,,5.05889502,51.21208353,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1081,4000.0,126.0,137.0,,5.06632739,51.21342414,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1082,4000.0,126.0,137.0,,5.07382032,51.21483583,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1083,4000.0,126.0,137.0,,5.05096728,51.20625557,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1084,4000.0,126.0,137.0,,5.07250849,51.21042115,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1086,3.0,40.0,6.0,,4.47558649,50.97303054,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1088,4500.0,127.0,136.5,,4.24797126,50.74710937,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1089,4200.0,127.0,136.5,,4.81723054,51.08765709,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1090,4200.0,127.0,136.5,,4.81147896,51.0812703,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1091,4200.0,127.0,136.5,,4.8085159,51.08587202,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1092,4200.0,127.0,136.5,,4.81714702,51.09104952,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1093,4500.0,136.0,101.5,,5.26791318,51.20986819,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1094,4800.0,136.0,166.0,,3.18562284,51.25163441,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1095,4800.0,136.0,166.0,,3.18286349,51.2458718,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1096,4800.0,136.0,166.0,,3.18346229,51.23813795,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1097,4200.0,138.0,134.0,,5.10850924,50.71346045,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1098,4200.0,138.0,134.0,,5.11771417,50.71287868,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1099,4200.0,138.0,134.0,,5.12817802,50.71106161,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1104,4200.0,115.7,122.1,,4.80620843,50.98414488,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1105,4200.0,115.7,122.1,,4.80644977,50.9818603,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1107,30.0,40.0,15.0,,3.26638843,51.08738416,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1108,90.0,40.0,38.0,,4.28504311,51.20421945,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1109,15.0,40.0,15.0,,3.04662613,51.04714111,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1110,15.0,40.0,15.0,,4.78460933,51.35030614,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1111,6600.0,162.0,149.0,,4.70317085,51.44105246,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1112,15.0,40.0,15.0,,3.68788403,51.25154543,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1113,15.0,40.0,15.0,,3.38980695,51.16537329,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1114,15.0,40.0,15.0,,2.78127073,50.83142002,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1117,55.0,40.0,32.0,,4.38777498,51.2764163,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1118,15.0,40.0,15.0,,3.05272329,51.16783708,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1119,15.0,40.0,15.0,,3.09343731,51.21093737,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1121,1.5,40.0,3.0,,3.01237482,50.81511965,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1124,15.0,40.0,15.0,,3.24525952,51.27289001,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1125,15.0,40.0,15.0,,3.3083317,51.28220341,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1126,4500.0,138.0,112.0,,3.18359159,51.27991688,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1127,2400.0,103.0,70.5,,4.84886846,50.82080806,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1128,2400.0,103.0,70.5,,4.85403042,50.81906056,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1129,2400.0,103.0,70.5,,4.85870353,50.81673988,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1130,2400.0,103.0,70.5,,4.86732503,50.8121275,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1131,2400.0,103.0,70.5,,4.87213964,50.8098954,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1132,2400.0,103.0,70.5,,4.87665352,50.80744847,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1133,15.0,40.0,15.0,,3.03104661,51.11618166,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1134,4800.0,136.0,112.0,,3.20695536,51.3227965,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1135,4800.0,136.0,112.0,,3.21760467,51.32419521,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1136,4800.0,136.0,112.0,,3.20801083,51.32014761,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1145,15.0,40.0,15.0,,2.75190138,50.92738024,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1146,6800.0,162.0,155.0,,3.98375332,51.20750904,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1147,6800.0,162.0,155.0,,3.99161828,51.2099253,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1148,6800.0,162.0,155.0,,4.00189447,51.21337322,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1149,4500.0,117.0,125.0,,3.68073389,51.09003325,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1150,4500.0,126.7,125.0,,5.14242111,51.11243436,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1153,6000.0,170.0,165.0,,3.7612663,51.1131457,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1154,5000.0,132.0,91.0,,5.08841919,50.70895694,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1155,5000.0,132.0,91.0,,5.09245585,50.70813187,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1156,5000.0,132.0,91.0,,5.09737008,50.70730119,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1157,2350.0,110.0,125.0,,5.17440477,51.07652339,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1158,4500.0,126.7,91.0,,5.17909105,51.06121821,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1159,15.0,40.0,15.0,,3.07557762,51.24068513,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_116,3400.0,114.0,143.0,,5.52428902,50.78478076,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1160,6000.0,150.0,155.0,,3.83597547,51.17408313,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1161,6000.0,150.0,155.0,,3.83290024,51.16908909,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1162,4200.0,118.0,122.0,,4.02626434,50.85429446,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_117,3400.0,104.0,148.0,,5.52888602,50.78639282,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1179,6600.0,155.0,122.5,,2.94763132,50.8637067,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_118,3400.0,114.0,143.0,,5.53464486,50.78909964,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1180,4800.0,133.5,137.0,,4.03463312,50.89617319,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1181,15.0,40.0,15.0,,3.10042302,51.19230552,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1182,15.0,40.0,15.0,,3.51204838,51.07908397,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1183,15.0,40.0,15.0,,3.59249047,50.97955697,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1185,15.0,40.0,15.0,,2.73395415,50.98807294,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1186,7000.0,170.0,155.0,,5.02050411,51.29537445,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1187,7200.0,165.0,140.5,,4.61236861,51.34897844,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1188,7200.0,165.0,140.5,,4.62031949,51.35416565,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1189,90.0,40.0,36.6,,3.12311476,50.90369338,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_119,3.6,114.0,94.0,,3.21083622,51.15155264,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1190,4500.0,150.0,155.0,,5.04261087,51.30126335,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1191,4500.0,150.0,125.0,,5.04904283,51.30280897,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1192,4800.0,139.0,112.0,,3.86051169,51.0110666,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1194,15.0,40.0,15.0,,2.64977421,50.85573027,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1195,4500.0,127.0,120.0,,3.46423749,51.22600925,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1196,25.0,40.0,14.938,,3.86741741,50.85253182,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1197,4500.0,138.7,110.5,,3.27567119,50.79620492,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_12,2500.0,55.33985905294664,60.873844958241314,,5.26614334,51.24326725,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_120,3.6,114.0,94.0,,3.21519243,51.15226727,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1203,15.0,40.0,15.0,,3.36283769,50.95341543,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1204,15.0,40.0,15.0,,2.92774354,50.95544639,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1205,4300.0,138.0,130.0,,5.4683096,50.88031863,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1206,4300.0,138.0,130.0,,5.48608005,50.87387535,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1208,15.0,40.0,15.0,,3.27710068,51.00580931,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1210,15.0,40.0,15.0,,3.1456718,51.01659985,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1211,5000.0,139.0,84.0,,4.88411281,50.79678106,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1212,5000.0,139.0,84.0,,4.88917088,50.79463945,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
BE_FLA_1213,5000.0,139.0,84.0,,4.87622637,50.79417251,onshore,fixed,1/1,0,0.4381307057838837,0.0,BE-onshore-obs_country-corrected-calc_z0,country,BE,onshore,1
