ID,year,month,energy_mwh,n_intervals
CLEMGPWF,2020,2,9650.782936666667,8352
CLEMGPWF,2020,3,15895.820574166666,8928
CLEMGPWF,2020,4,10644.918916666667,8640
CLEMGPWF,2020,5,12147.486408333332,8928
CLEMGPWF,2020,6,11562.960521666666,8640
CLEMGPWF,2020,7,8400.662602499999,8928
CLEMGPWF,2020,8,14424.584758333333,8928
CLEMGPWF,2020,9,14326.641506666665,8640
CLEMGPWF,2020,10,14479.241841666666,8928
CLEMGPWF,2020,11,15019.011773333332,8640
CLEMGPWF,2020,12,16984.2639675,8928
CLEMGPWF,2021,1,14565.978124166666,8928
CLEMGPWF,2021,2,15041.981898333332,8064
CLEMGPWF,2021,3,15617.919774166667,8928
CLEMGPWF,2021,4,7611.8917675,8640
CLEMGPWF,2021,5,10789.748996666665,8928
CLEMGPWF,2021,6,12109.325831666667,8640
CLEMGPWF,2021,7,14785.480630833334,8928
CLEMGPWF,2021,8,10356.5329675,8928
CLEMGPWF,2021,9,13551.494048333332,8640
CLEMGPWF,2021,10,15316.138816666666,8928
CLEMGPWF,2021,11,14163.614611666666,8640
CLEMGPWF,2021,12,16604.076217499998,8928
CLEMGPWF,2022,1,15936.2789075,8928
CLEMGPWF,2022,2,16791.752865,8064
CLEMGPWF,2022,3,17114.49536333333,8928
CLEMGPWF,2022,4,12334.9911375,8640
CLEMGPWF,2022,5,11938.972885833333,8928
CLEMGPWF,2022,6,11182.407045,8640
CLEMGPWF,2022,7,12704.238714166666,8928
CLEMGPWF,2022,8,14188.573669166666,8928
CLEMGPWF,2022,9,15908.489717499999,8640
CLEMGPWF,2022,10,13192.543590833333,8928
CLEMGPWF,2022,11,12624.622120833334,8640
CLEMGPWF,2022,12,17934.181615833335,8928
CLEMGPWF,2023,1,15514.684874166665,8928
CLEMGPWF,2023,2,14789.070486666666,8064
CLEMGPWF,2023,3,11796.100699166665,8928
CLEMGPWF,2023,4,12571.778629999999,8640
CLEMGPWF,2023,5,9374.732464166666,8928
CLEMGPWF,2023,6,19590.588751666666,8640
CLEMGPWF,2023,7,13043.296927499998,8928
CLEMGPWF,2023,8,10197.4958025,8928
CLEMGPWF,2023,9,12404.297724166665,8640
CLEMGPWF,2023,10,18142.46574583333,8928
CLEMGPWF,2023,11,15432.781459166667,8640
CLEMGPWF,2023,12,15552.916818333333,8809
CNUNDAWF,2019,12,56.023686749999996,119
CNUNDAWF,2020,1,9242.173086833332,8922
CNUNDAWF,2020,2,2667.84549575,8347
CNUNDAWF,2020,3,8137.467739583332,8928
CNUNDAWF,2020,4,10044.702036416667,8590
CNUNDAWF,2020,5,11109.4012135,8928
CNUNDAWF,2020,6,9066.393001749999,8638
CNUNDAWF,2020,7,6756.598554833333,8920
CNUNDAWF,2020,8,13097.520424416667,8924
CNUNDAWF,2020,9,11974.944278166666,8625
CNUNDAWF,2020,10,9005.738912916666,8898
CNUNDAWF,2020,11,8515.191657916666,8629
CNUNDAWF,2020,12,9565.316673583333,8893
CNUNDAWF,2021,1,8567.452649666666,8913
CNUNDAWF,2021,2,5469.997663333334,8050
CNUNDAWF,2021,3,5021.29090975,8919
CNUNDAWF,2021,4,7145.827607499999,8640
CNUNDAWF,2021,5,11337.492322,8922
CNUNDAWF,2021,6,9192.773773166666,8638
CNUNDAWF,2021,7,14509.34239525,8925
CNUNDAWF,2021,8,11876.7880995,8925
CNUNDAWF,2021,9,11117.660885083333,8612
CNUNDAWF,2021,10,6898.605811583333,8927
CNUNDAWF,2021,11,7047.562958333333,8639
CNUNDAWF,2021,12,7523.931362166667,8928
CNUNDAWF,2022,1,8205.163306666665,8928
CNUNDAWF,2022,2,9410.744791666666,8064
CNUNDAWF,2022,3,6810.073640833333,8928
CNUNDAWF,2022,4,7034.789735833333,8640
CNUNDAWF,2022,5,9475.730411666667,8928
CNUNDAWF,2022,6,12342.554563333333,8640
CNUNDAWF,2022,7,10282.893501666666,8928
CNUNDAWF,2022,8,12253.171663333333,8928
CNUNDAWF,2022,9,7350.672587499999,8640
CNUNDAWF,2022,10,9734.562361666667,8928
CNUNDAWF,2022,11,7575.387025833333,8640
CNUNDAWF,2022,12,7947.7464291666665,8928
CNUNDAWF,2023,1,6924.744728333333,8928
CNUNDAWF,2023,2,6689.061464166667,8064
CNUNDAWF,2023,3,6117.0524975,8928
CNUNDAWF,2023,4,6765.426958333333,8640
CNUNDAWF,2023,5,10244.42215,8928
CNUNDAWF,2023,6,13140.562372499999,8640
CNUNDAWF,2023,7,13276.496057499999,8928
CNUNDAWF,2023,8,8268.262005833332,8928
CNUNDAWF,2023,9,8305.5637625,8640
CNUNDAWF,2023,10,8842.631978333333,8928
CNUNDAWF,2023,11,6706.974013333333,8640
CNUNDAWF,2023,12,8567.878254166666,8809
COLWF01,2020,11,724.1378216666667,6167
COLWF01,2020,12,8233.316561666667,8928
COLWF01,2021,1,15858.413514166665,8928
COLWF01,2021,2,20318.754814166667,8064
COLWF01,2021,3,34106.95243333333,8928
COLWF01,2021,4,27853.6668625,8640
COLWF01,2021,5,36896.04893583333,8928
COLWF01,2021,6,39739.15215083333,8640
COLWF01,2021,7,56761.840178333325,8928
COLWF01,2021,8,53014.84677583333,8928
COLWF01,2021,9,48417.24422083333,8640
COLWF01,2021,10,44686.142005,8928
COLWF01,2021,11,46839.408899999995,8640
COLWF01,2021,12,27462.7245225,8928
COLWF01,2022,1,40334.410724166664,8928
COLWF01,2022,2,38687.7037725,8064
COLWF01,2022,3,45625.2099875,8928
COLWF01,2022,4,36342.27652333333,8640
COLWF01,2022,5,43292.49367583333,8928
COLWF01,2022,6,60805.349089999996,8640
COLWF01,2022,7,57395.849944999994,8928
COLWF01,2022,8,48934.70981166667,8928
COLWF01,2022,9,37784.357885833335,8640
COLWF01,2022,10,48027.575918333336,8928
COLWF01,2022,11,38856.54717416666,8640
COLWF01,2022,12,35783.435825,8928
COLWF01,2023,1,36675.39326999999,8928
COLWF01,2023,2,39411.74187083333,8064
COLWF01,2023,3,48172.825521666666,8928
COLWF01,2023,4,26533.61106666667,8640
COLWF01,2023,5,45106.4481925,8928
COLWF01,2023,6,58530.927885,8640
COLWF01,2023,7,51565.454385,8928
COLWF01,2023,8,32896.3009675,8928
COLWF01,2023,9,37054.36548916667,8640
COLWF01,2023,10,51664.52838416666,8928
COLWF01,2023,11,29793.6531475,8640
COLWF01,2023,12,41852.99717833333,8809
COOPGWF1,2019,12,621.8247466666667,119
COOPGWF1,2020,1,26277.478840833333,8928
COOPGWF1,2020,2,31023.058934166667,8352
COOPGWF1,2020,3,57805.41801749999,8928
COOPGWF1,2020,4,49430.59375,8640
COOPGWF1,2020,5,93870.5174375,8928
COOPGWF1,2020,6,86686.45564999999,8640
COOPGWF1,2020,7,110276.86403166667,8928
COOPGWF1,2020,8,96643.25077166666,8928
COOPGWF1,2020,9,119825.57496999999,8640
COOPGWF1,2020,10,118654.94626333333,8928
COOPGWF1,2020,11,90350.22333000001,8640
COOPGWF1,2020,12,112281.14587166667,8928
COOPGWF1,2021,1,112381.14166916667,8928
COOPGWF1,2021,2,79784.4450225,8064
COOPGWF1,2021,3,105324.51209,8928
COOPGWF1,2021,4,90868.41498416667,8640
COOPGWF1,2021,5,97768.95932916667,8928
COOPGWF1,2021,6,119049.76919666666,8640
COOPGWF1,2021,7,139815.82491166666,8928
COOPGWF1,2021,8,112906.59154916667,8928
COOPGWF1,2021,9,113883.4091525,8640
COOPGWF1,2021,10,105667.25829416665,8928
COOPGWF1,2021,11,120496.26757083333,8640
COOPGWF1,2021,12,85939.44084583333,8928
COOPGWF1,2022,1,118719.48163166667,8928
COOPGWF1,2022,2,116891.1741525,8064
COOPGWF1,2022,3,95453.57500416666,8928
COOPGWF1,2022,4,112920.47749166666,8640
COOPGWF1,2022,5,128036.994215,8928
COOPGWF1,2022,6,98615.46748749999,8640
COOPGWF1,2022,7,129582.77170166666,8928
COOPGWF1,2022,8,111353.88003833333,8928
COOPGWF1,2022,9,103024.11908166665,8640
COOPGWF1,2022,10,130399.26255083333,8928
COOPGWF1,2022,11,126514.97251416666,8640
COOPGWF1,2022,12,117482.62832416667,8928
COOPGWF1,2023,1,119150.3324975,8928
COOPGWF1,2023,2,126305.83159833332,8064
COOPGWF1,2023,3,92911.41498916667,8928
COOPGWF1,2023,4,116010.96505583334,8640
COOPGWF1,2023,5,127501.09002083332,8928
COOPGWF1,2023,6,116658.06169666667,8640
COOPGWF1,2023,7,107635.03503666665,8928
COOPGWF1,2023,8,110796.19829083333,8928
COOPGWF1,2023,9,116274.70665,8640
COOPGWF1,2023,10,71835.54163333333,8928
COOPGWF1,2023,11,127530.07473166665,8640
COOPGWF1,2023,12,98700.86837,8809
CROOKWF2,2019,12,137.11749999999998,119
CROOKWF2,2020,1,22950.517389166664,8928
CROOKWF2,2020,2,20715.47457,8352
CROOKWF2,2020,3,19844.7287975,8928
CROOKWF2,2020,4,28982.371811666664,8640
CROOKWF2,2020,5,23440.07544,8928
CROOKWF2,2020,6,19565.090156666665,8640
CROOKWF2,2020,7,19211.739034166665,8928
CROOKWF2,2020,8,33962.75884,8928
CROOKWF2,2020,9,30857.107302499997,8640
CROOKWF2,2020,10,23743.59099333333,8928
CROOKWF2,2020,11,19956.538519166665,8640
CROOKWF2,2020,12,24928.435129166664,8928
CROOKWF2,2021,1,24182.88775083333,8928
CROOKWF2,2021,2,17210.317399166666,8064
CROOKWF2,2021,3,27368.13144833333,8928
CROOKWF2,2021,4,16646.680994166665,8640
CROOKWF2,2021,5,21579.596472499998,8928
CROOKWF2,2021,6,25865.424177499997,8640
CROOKWF2,2021,7,33960.840912499996,8928
CROOKWF2,2021,8,32843.403975,8928
CROOKWF2,2021,9,31757.34723083333,8640
CROOKWF2,2021,10,26190.9497675,8928
CROOKWF2,2021,11,24116.80299833333,8640
CROOKWF2,2021,12,16552.35632833333,8928
CROOKWF2,2022,1,18699.68739833333,8928
CROOKWF2,2022,2,18207.296175,8064
CROOKWF2,2022,3,19577.062284999996,8928
CROOKWF2,2022,4,18488.651320833334,8640
CROOKWF2,2022,5,21853.334949999997,8928
CROOKWF2,2022,6,30349.274297499996,8640
CROOKWF2,2022,7,30454.68193083333,8928
CROOKWF2,2022,8,32756.958655833332,8928
CROOKWF2,2022,9,24822.1357475,8640
CROOKWF2,2022,10,27260.416684166667,8928
CROOKWF2,2022,11,24262.24888833333,8640
CROOKWF2,2022,12,19565.404185833333,8928
CROOKWF2,2023,1,15925.761188333332,8928
CROOKWF2,2023,2,19318.8065725,8064
CROOKWF2,2023,3,25453.604692499997,8928
CROOKWF2,2023,4,17512.561015833333,8640
CROOKWF2,2023,5,24716.233945833334,8928
CROOKWF2,2023,6,31979.954073333334,8640
CROOKWF2,2023,7,28046.66765666667,8928
CROOKWF2,2023,8,18778.584525833332,8928
CROOKWF2,2023,9,22117.255139999997,8640
CROOKWF2,2023,10,26996.6256025,8928
CROOKWF2,2023,11,14973.871569166666,8640
CROOKWF2,2023,12,11062.027494166667,8809
CROWLWF1,2019,12,183.21642583333332,119
CROWLWF1,2020,1,23227.94449833333,8928
CROWLWF1,2020,2,21475.183731666664,8352
CROWLWF1,2020,3,26000.5163425,8928
CROWLWF1,2020,4,19113.309074166667,8640
CROWLWF1,2020,5,25094.997798333334,8928
CROWLWF1,2020,6,17986.37052,8640
CROWLWF1,2020,7,17521.570757499998,8928
CROWLWF1,2020,8,24524.656556666665,8928
CROWLWF1,2020,9,28384.9826,8640
CROWLWF1,2020,10,24652.537396666667,8928
CROWLWF1,2020,11,22523.688895,8640
CROWLWF1,2020,12,23205.883984166667,8928
CROWLWF1,2021,1,24392.482754166664,8928
CROWLWF1,2021,2,20967.704425833334,8064
CROWLWF1,2021,3,18192.5853075,8928
CROWLWF1,2021,4,14718.618355833332,8640
CROWLWF1,2021,5,23965.270429999997,8928
CROWLWF1,2021,6,22221.504274166666,8640
CROWLWF1,2021,7,28551.99982333333,8928
CROWLWF1,2021,8,24477.632409166665,8928
CROWLWF1,2021,9,24097.372785,8640
CROWLWF1,2021,10,23682.123245833332,8928
CROWLWF1,2021,11,21347.430545833333,8640
CROWLWF1,2021,12,23917.51437333333,8928
CROWLWF1,2022,1,21766.6462375,8928
CROWLWF1,2022,2,19353.820535833333,8064
CROWLWF1,2022,3,21830.171419166665,8928
CROWLWF1,2022,4,17906.296019166664,8640
CROWLWF1,2022,5,16663.740875,8928
CROWLWF1,2022,6,24531.339744166664,8640
CROWLWF1,2022,7,23655.220383333333,8928
CROWLWF1,2022,8,24825.577793333334,8928
CROWLWF1,2022,9,22477.630254166666,8640
CROWLWF1,2022,10,18401.205915,8928
CROWLWF1,2022,11,16293.71764083333,8640
CROWLWF1,2022,12,15330.014967499998,8928
CROWLWF1,2023,1,13716.9247225,8928
CROWLWF1,2023,2,18067.425655833333,8064
CROWLWF1,2023,3,19046.046724166667,8928
CROWLWF1,2023,4,16310.7349075,8640
CROWLWF1,2023,5,17502.038588333333,8928
CROWLWF1,2023,6,25969.41215333333,8640
CROWLWF1,2023,7,24785.640981666664,8928
CROWLWF1,2023,8,17382.955261666666,8928
CROWLWF1,2023,9,19181.291764999998,8640
CROWLWF1,2023,10,18968.774741666668,8928
CROWLWF1,2023,11,21645.009725,8640
CROWLWF1,2023,12,23561.1845875,8809
CRURWF1,2020,11,0.0,2135
CRURWF1,2020,12,1908.1289275,8928
CRURWF1,2021,1,2518.069720833333,8928
CRURWF1,2021,2,9826.283529166667,8064
CRURWF1,2021,3,13718.782829999998,8928
CRURWF1,2021,4,14449.423451666666,8640
CRURWF1,2021,5,15167.174366666666,8928
CRURWF1,2021,6,23746.17489,8640
CRURWF1,2021,7,36791.42121916667,8928
CRURWF1,2021,8,35227.545099999996,8928
CRURWF1,2021,9,34600.963655,8640
CRURWF1,2021,10,31080.594746666666,8928
CRURWF1,2021,11,30929.55468083333,8640
CRURWF1,2021,12,22679.59209583333,8928
CRURWF1,2022,1,29556.97284833333,8928
CRURWF1,2022,2,32223.196429166663,8064
CRURWF1,2022,3,29246.494029166664,8928
CRURWF1,2022,4,29108.172960833333,8640
CRURWF1,2022,5,34508.354069999994,8928
CRURWF1,2022,6,37546.82460166667,8640
CRURWF1,2022,7,43765.18982583333,8928
CRURWF1,2022,8,38002.740979166665,8928
CRURWF1,2022,9,29718.447639166665,8640
CRURWF1,2022,10,37443.69757916666,8928
CRURWF1,2022,11,32071.464595833335,8640
CRURWF1,2022,12,27107.72126333333,8928
CRURWF1,2023,1,25775.515056666663,8928
CRURWF1,2023,2,26496.612143333332,8064
CRURWF1,2023,3,29022.220599999997,8928
CRURWF1,2023,4,26855.609096666663,8640
CRURWF1,2023,5,29092.716896666665,8928
CRURWF1,2023,6,34785.05021833333,8640
CRURWF1,2023,7,29251.11448333333,8928
CRURWF1,2023,8,22808.275417499997,8928
CRURWF1,2023,9,25622.84285833333,8640
CRURWF1,2023,10,34746.5508575,8928
CRURWF1,2023,11,26219.714713333335,8640
CRURWF1,2023,12,26960.156016666664,8809
CTHLWF1,2020,1,2297.4556558333334,7319
CTHLWF1,2020,2,6214.376174999999,8352
CTHLWF1,2020,3,11553.125537499998,8928
CTHLWF1,2020,4,16875.000373333332,8640
CTHLWF1,2020,5,21535.028739166664,8928
CTHLWF1,2020,6,17687.1442975,8640
CTHLWF1,2020,7,6330.203134166666,8928
CTHLWF1,2020,8,32591.84577083333,8928
CTHLWF1,2020,9,50497.23001,8640
CTHLWF1,2020,10,26308.433411666665,8928
CTHLWF1,2020,11,38315.056215,8640
CTHLWF1,2020,12,42237.060711666665,8928
CTHLWF1,2021,1,35369.4122275,8928
CTHLWF1,2021,2,27484.17911,8064
CTHLWF1,2021,3,36686.019382499995,8928
CTHLWF1,2021,4,53290.00044416666,8640
CTHLWF1,2021,5,48392.55418583333,8928
CTHLWF1,2021,6,34106.45056583334,8640
CTHLWF1,2021,7,49547.149535,8928
CTHLWF1,2021,8,51861.10504083333,8928
CTHLWF1,2021,9,48208.47748333333,8640
CTHLWF1,2021,10,40723.551556666665,8928
CTHLWF1,2021,11,24350.424529999997,8640
CTHLWF1,2021,12,35327.59536,8928
CTHLWF1,2022,1,18584.305625,8928
CTHLWF1,2022,2,23048.945804999996,8064
CTHLWF1,2022,3,21029.922494166665,8928
CTHLWF1,2022,4,28100.600281666666,8640
CTHLWF1,2022,5,36212.59579083334,8928
CTHLWF1,2022,6,51072.78253,8640
CTHLWF1,2022,7,35460.82338333333,8928
CTHLWF1,2022,8,47239.210145833335,8928
CTHLWF1,2022,9,24563.71762,8640
CTHLWF1,2022,10,31083.637058333334,8928
CTHLWF1,2022,11,34202.19562499999,8640
CTHLWF1,2022,12,22386.504326666665,8928
CTHLWF1,2023,1,21382.11040083333,8928
CTHLWF1,2023,2,29646.749506666663,8064
CTHLWF1,2023,3,38605.650525,8928
CTHLWF1,2023,4,39360.73239416666,8640
CTHLWF1,2023,5,52459.980095,8928
CTHLWF1,2023,6,47585.6898925,8640
CTHLWF1,2023,7,64003.86333666666,8928
CTHLWF1,2023,8,47284.1283575,8928
CTHLWF1,2023,9,51420.35327333333,8640
CTHLWF1,2023,10,46661.91093666667,8928
CTHLWF1,2023,11,20618.248019166665,8640
CTHLWF1,2023,12,24984.927971666664,8809
CULLRGWF,2019,12,162.8275,119
CULLRGWF,2020,1,9106.936670000001,8927
CULLRGWF,2020,2,9167.535000916667,8268
CULLRGWF,2020,3,7680.8158065,8875
CULLRGWF,2020,4,8180.212502416666,8635
CULLRGWF,2020,5,6243.0716668333325,8920
CULLRGWF,2020,6,5694.599165083333,8638
CULLRGWF,2020,7,3987.2308344166663,8927
CULLRGWF,2020,8,7853.906668416666,8927
CULLRGWF,2020,9,5422.220834,8631
CULLRGWF,2020,10,5557.929164333333,8913
CULLRGWF,2020,11,3508.1591650833334,8639
CULLRGWF,2020,12,6036.569576833333,8923
CULLRGWF,2021,1,5293.795832,8916
CULLRGWF,2021,2,5017.666666416667,8058
CULLRGWF,2021,3,7135.853929833333,8915
CULLRGWF,2021,4,6032.668099333333,8635
CULLRGWF,2021,5,5882.683332083333,8928
CULLRGWF,2021,6,6188.385835833333,8602
CULLRGWF,2021,7,8930.629995583333,8925
CULLRGWF,2021,8,8253.150003333332,8928
CULLRGWF,2021,9,7655.690840583334,8639
CULLRGWF,2021,10,7224.1433325,8927
CULLRGWF,2021,11,7640.827504749999,8640
CULLRGWF,2021,12,5132.785832166666,8928
CULLRGWF,2022,1,6891.35833175,8928
CULLRGWF,2022,2,7590.339999833333,8058
CULLRGWF,2022,3,8613.013329833333,8928
CULLRGWF,2022,4,7891.577504333332,8640
CULLRGWF,2022,5,8806.822504416667,8928
CULLRGWF,2022,6,10622.155004499999,8639
CULLRGWF,2022,7,10225.826427416667,8887
CULLRGWF,2022,8,8059.048335833333,8928
CULLRGWF,2022,9,7650.066062666666,8567
CULLRGWF,2022,10,1332.9450016666667,8928
CULLRGWF,2022,11,-29.911666666666665,8635
CULLRGWF,2022,12,1858.83000025,8928
CULLRGWF,2023,1,5157.559164833333,8927
CULLRGWF,2023,2,7523.501664416666,8064
CULLRGWF,2023,3,8076.129167916667,8919
CULLRGWF,2023,4,4024.0850034166665,8640
CULLRGWF,2023,5,6966.9675025,8909
CULLRGWF,2023,6,9339.181666666665,8640
CULLRGWF,2023,7,8750.723291333334,8882
CULLRGWF,2023,8,6541.176665083332,8928
CULLRGWF,2023,9,7019.166667166666,8639
CULLRGWF,2023,10,9010.192501083333,8928
CULLRGWF,2023,11,6089.0233315,8638
CULLRGWF,2023,12,7956.943332,8808
DIAPURWF1,2021,11,479.6166666666666,7686
DIAPURWF1,2021,12,3332.8666666666663,8875
DIAPURWF1,2022,1,2127.2916666666665,8906
DIAPURWF1,2022,2,2495.2666666666664,8061
DIAPURWF1,2022,3,2967.9999999999995,8891
DIAPURWF1,2022,4,2002.3166666666666,6523
DIAPURWF1,2022,5,1639.5166666666667,4239
DIAPURWF1,2022,6,3535.6416666666664,8548
DIAPURWF1,2022,7,3429.116666666667,8804
DIAPURWF1,2022,8,3220.533333333333,8907
DIAPURWF1,2022,9,3194.566666666666,8639
DIAPURWF1,2022,10,3093.2833333333333,8921
DIAPURWF1,2022,11,3044.25,8358
DIAPURWF1,2022,12,3179.1666666666665,8782
DIAPURWF1,2023,1,2800.6666666666665,8763
DIAPURWF1,2023,2,2639.9166666666665,7983
DIAPURWF1,2023,3,2823.6,8919
DIAPURWF1,2023,4,2585.2833333333333,8267
DIAPURWF1,2023,5,3425.5499999999997,8923
DIAPURWF1,2023,6,4654.916666666666,8624
DIAPURWF1,2023,7,3516.1666666666665,8903
DIAPURWF1,2023,8,2766.133333333333,8915
DIAPURWF1,2023,9,212.34166666666664,5943
DIAPURWF1,2023,10,0.0,8928
DIAPURWF1,2023,11,0.0,8640
DIAPURWF1,2023,12,0.0,8809
DULAWF1,2023,4,1662.95406,7895
DULAWF1,2023,5,19499.889525,8928
DULAWF1,2023,6,25847.325502499996,8640
DULAWF1,2023,7,26702.31671583333,8928
DULAWF1,2023,8,33235.03362333333,8928
DULAWF1,2023,9,43642.32159166666,8640
DULAWF1,2023,10,54548.68422416667,8928
DULAWF1,2023,11,51394.01743166666,8640
DULAWF1,2023,12,43606.611866666666,8809
DUNDWF1,2020,3,0.0,6455
DUNDWF1,2020,4,0.018333333333333333,8640
DUNDWF1,2020,5,7481.188333333333,8928
DUNDWF1,2020,6,22480.25083333333,8640
DUNDWF1,2020,7,12591.174083333333,8928
DUNDWF1,2020,8,20584.285833333335,8928
DUNDWF1,2020,9,31491.610832499995,8640
DUNDWF1,2020,10,15407.438333333332,8928
DUNDWF1,2020,11,32696.324999999997,8640
DUNDWF1,2020,12,35116.30032916666,8928
DUNDWF1,2021,1,43442.9041575,8928
DUNDWF1,2021,2,32635.742167499997,8064
DUNDWF1,2021,3,29758.066869166665,8928
DUNDWF1,2021,4,32036.277463333332,8640
DUNDWF1,2021,5,53907.5553425,8928
DUNDWF1,2021,6,46776.27583583333,8640
DUNDWF1,2021,7,68907.20248166667,8928
DUNDWF1,2021,8,61666.500844999995,8928
DUNDWF1,2021,9,52131.47691583333,8640
DUNDWF1,2021,10,40757.7441625,8928
DUNDWF1,2021,11,42172.16417166666,8640
DUNDWF1,2021,12,40804.191645,8928
DUNDWF1,2022,1,43829.590808333334,8928
DUNDWF1,2022,2,38189.69502916666,8064
DUNDWF1,2022,3,38330.86247083333,8928
DUNDWF1,2022,4,38068.531671666664,8640
DUNDWF1,2022,5,44214.8066825,8928
DUNDWF1,2022,6,61139.67748083333,8640
DUNDWF1,2022,7,51301.33334083333,8928
DUNDWF1,2022,8,58754.98163333333,8928
DUNDWF1,2022,9,47176.53830166666,8640
DUNDWF1,2022,10,42981.62834833333,8928
DUNDWF1,2022,11,40718.11914416666,8640
DUNDWF1,2022,12,38932.30249583333,8928
DUNDWF1,2023,1,31522.89917333333,8928
DUNDWF1,2023,2,35953.640009166666,8064
DUNDWF1,2023,3,33805.12665416666,8928
DUNDWF1,2023,4,32487.428354166666,8640
DUNDWF1,2023,5,44025.2333375,8928
DUNDWF1,2023,6,62884.94501166666,8640
DUNDWF1,2023,7,59291.82997666666,8928
DUNDWF1,2023,8,49096.50996583333,8928
DUNDWF1,2023,9,41524.12082083333,8640
DUNDWF1,2023,10,41315.308365000004,8928
DUNDWF1,2023,11,27434.8374825,8640
DUNDWF1,2023,12,39726.13609833333,8809
DUNDWF2,2020,3,0.03083333333333333,6455
DUNDWF2,2020,4,0.8524999999999999,8640
DUNDWF2,2020,5,2950.755,8928
DUNDWF2,2020,6,4008.7275,8640
DUNDWF2,2020,7,1372.8016666666665,8928
DUNDWF2,2020,8,3224.74,8928
DUNDWF2,2020,9,7156.276666666667,8640
DUNDWF2,2020,10,4417.0575,8928
DUNDWF2,2020,11,8498.473333333333,8640
DUNDWF2,2020,12,9118.4825,8928
DUNDWF2,2021,1,10642.7305,8928
DUNDWF2,2021,2,8531.279166666665,8064
DUNDWF2,2021,3,8052.586598333332,8928
DUNDWF2,2021,4,8370.344,8640
DUNDWF2,2021,5,13528.40275,8928
DUNDWF2,2021,6,11803.301666666666,8640
DUNDWF2,2021,7,13087.059999999998,8928
DUNDWF2,2021,8,11340.438333333334,8928
DUNDWF2,2021,9,13547.43425,8640
DUNDWF2,2021,10,10037.890833333333,8928
DUNDWF2,2021,11,11924.715,8640
DUNDWF2,2021,12,12069.715833333332,8928
DUNDWF2,2022,1,12344.983680833333,8928
DUNDWF2,2022,2,11136.324999999999,8064
DUNDWF2,2022,3,10718.845,8928
DUNDWF2,2022,4,10352.591666666665,8640
DUNDWF2,2022,5,10982.653333333332,8928
DUNDWF2,2022,6,15583.189166666665,8640
DUNDWF2,2022,7,13546.676666666666,8928
DUNDWF2,2022,8,14047.295,8928
DUNDWF2,2022,9,12445.193333333333,8640
DUNDWF2,2022,10,11802.618328333334,8928
DUNDWF2,2022,11,11669.263333333332,8640
DUNDWF2,2022,12,11733.011666666665,8928
DUNDWF2,2023,1,9972.652499999998,8928
DUNDWF2,2023,2,11177.195833333331,8064
DUNDWF2,2023,3,10822.511666666665,8928
DUNDWF2,2023,4,8354.189166666667,8640
DUNDWF2,2023,5,12304.739999999998,8928
DUNDWF2,2023,6,16274.354166666666,8640
DUNDWF2,2023,7,14718.494999999999,8928
DUNDWF2,2023,8,12589.171666666667,8928
DUNDWF2,2023,9,11989.009999999998,8640
DUNDWF2,2023,10,12491.3525,8928
DUNDWF2,2023,11,8750.34,8640
DUNDWF2,2023,12,12123.059750833332,8809
DUNDWF3,2020,3,837.1153375,6455
DUNDWF3,2020,4,15222.302448333332,8640
DUNDWF3,2020,5,27563.806166666665,8928
DUNDWF3,2020,6,3240.5158333333334,8640
DUNDWF3,2020,7,14567.453749999999,8928
DUNDWF3,2020,8,32312.446666666667,8928
DUNDWF3,2020,9,30788.851666666666,8640
DUNDWF3,2020,10,26269.751666666667,8928
DUNDWF3,2020,11,29863.78833333333,8640
DUNDWF3,2020,12,31609.969166666662,8928
DUNDWF3,2021,1,32931.83558333333,8928
DUNDWF3,2021,2,25206.331833333334,8064
DUNDWF3,2021,3,24277.215689166664,8928
DUNDWF3,2021,4,26471.798201666665,8640
DUNDWF3,2021,5,39261.977655,8928
DUNDWF3,2021,6,33775.67833333333,8640
DUNDWF3,2021,7,43191.05333333333,8928
DUNDWF3,2021,8,37914.502499999995,8928
DUNDWF3,2021,9,41370.73570833333,8640
DUNDWF3,2021,10,29466.292499999996,8928
DUNDWF3,2021,11,31037.39333333333,8640
DUNDWF3,2021,12,31618.1575,8928
DUNDWF3,2022,1,32043.310833333333,8928
DUNDWF3,2022,2,28728.550833333335,8064
DUNDWF3,2022,3,27273.206666666665,8928
DUNDWF3,2022,4,27538.714999999997,8640
DUNDWF3,2022,5,32614.246666666666,8928
DUNDWF3,2022,6,45839.48583333333,8640
DUNDWF3,2022,7,36612.49333333333,8928
DUNDWF3,2022,8,41588.88666666666,8928
DUNDWF3,2022,9,32989.2875,8640
DUNDWF3,2022,10,30724.048515,8928
DUNDWF3,2022,11,27876.915833333333,8640
DUNDWF3,2022,12,25390.462499999998,8928
DUNDWF3,2023,1,22262.5625,8928
DUNDWF3,2023,2,27164.462499999998,8064
DUNDWF3,2023,3,26084.885,8928
DUNDWF3,2023,4,24325.784166666665,8640
DUNDWF3,2023,5,35514.097499999996,8928
DUNDWF3,2023,6,47689.403333333335,8640
DUNDWF3,2023,7,39559.96166666666,8928
DUNDWF3,2023,8,35910.03916666667,8928
DUNDWF3,2023,9,30100.5925,8640
DUNDWF3,2023,10,33358.6025,8928
DUNDWF3,2023,11,22740.086666666666,8640
DUNDWF3,2023,12,31866.303229166664,8809
ELAINWF1,2020,4,2113.307166666667,7031
