ID,longitude,latitude,cluster
570714700000002786,11.8912737105438,55.3426246273844,7
570714700000002830,11.3607206211406,55.3019834531975,7
570714700000002847,11.3734955459683,55.304468321198,7
570714700000002854,12.2933534671093,54.9578736853719,7
570714700000002861,11.3487014535308,55.311819612524,7
570714700000002878,11.3481170523407,55.3131333924769,7
570714700000003165,11.4433278103472,55.7054057457837,7
570714700000003172,11.4432937444409,55.7044189626685,7
570714700000003189,11.4432696089903,55.703428026885,7
570714700000003196,11.7116238640131,55.3123610802564,7
570714700000003202,11.711678875344,55.3103944830887,7
570714700000003219,12.253949062204,55.3604912212135,7
570714700000003226,11.5680358110856,55.7663162176581,7
570714700000003233,11.3442966104144,55.4625761104153,7
570714700000003240,11.3465667653796,55.4629622382749,7
570714700000003257,11.3488389623763,55.4633446898437,7
570714700000003264,11.2194109880655,55.5110893119819,7
570714700000003271,11.217080877857,55.5110376024401,7
570714700000003288,11.2506996121192,55.5465041742808,7
570714700000003295,11.2530777638981,55.5464738471457,7
570714700000003301,11.377580882901,55.5898790417156,7
570714700000003318,11.3759839171274,55.5890020098065,7
570714700000003325,11.5180376355482,55.7309128630763,7
570714700000003332,11.5203135255693,55.7297826932761,7
570714700000003349,11.258214287602,55.3348186702898,7
570714700000003356,11.2602833843385,55.334189232876,7
570714700000003363,11.2623767497944,55.3335385469966,7
570714700000003370,11.2159792795533,55.667800010726,7
570714700000003387,11.2146772382993,55.6668717032732,7
570714700000003394,11.2133622922233,55.6659474800527,7
570714700000003400,11.195461799228,55.6683288294899,7
570714700000003417,11.1945082212882,55.6669498983195,7
570714700000003424,12.3455376402551,54.9996664846033,7
570714700000003431,12.2783493866232,55.2690281660397,7
570714700000003448,11.9300597370722,55.3578985213038,7
570714700000003455,11.9332115364205,55.3579230197497,7
570714700000003462,11.9363823096921,55.3579372714172,7
570714700000003479,11.2005284607303,55.6029041560431,7
570714700000003486,11.2031825445661,55.6027450353886,7
570714700000003493,11.2058397699635,55.6025884968907,7
570714700000003509,11.8905910118131,55.8164120378416,7
570714700000003516,11.8884649424466,55.8159998746462,7
570714700000003523,11.567803644397,55.7645218226699,7
570714700000003530,11.5755109475783,55.7624062549374,7
570714700000003547,11.7593607835509,54.6701443620107,3
570714700000003554,11.3648328333647,54.8446769183154,3
570714700000003561,11.3613592345655,54.8449716192835,3
570714700000003578,11.3635289743541,54.8465405237782,3
570714700000003585,11.9259304179601,55.7851665906981,7
570714700000003592,12.6683745285754,55.7069644834719,7
570714700000003608,12.6688512420499,55.7053440540841,7
570714700000003615,12.6692754115812,55.7037189893141,7
570714700000003622,12.6696467681027,55.7020897474644,7
570714700000003639,12.669963715615,55.7004596140385,7
570714700000003646,12.6702309862712,55.6988212542534,7
570714700000003653,12.670443477319,55.69718300408,7
570714700000003660,12.6706018681054,55.6955248810554,7
570714700000003677,12.6707093586489,55.6939012820138,7
570714700000003684,12.6707625457262,55.6922588958164,7
570714700000003707,11.778789829774,55.7792552444002,7
570714700000003714,11.779418578822,55.7785252147639,7
570714700000003950,11.7800405277922,55.777796324245,7
570714700000003967,11.7806471104164,55.777069216306,7
570714700000003974,11.7813018399072,55.7763354416961,7
570714700000003998,11.4692438542782,54.6504340097465,3
570714700000004001,11.4688483375944,54.6485110884634,3
570714700000004025,11.4959972075714,54.6625377533317,3
570714700000004032,11.4427072063115,54.6474893817083,3
570714700000004070,11.3285369702178,54.7290545659216,3
570714700000004186,11.3884553808427,54.6508474473858,3
570714700000004193,11.3882632952015,54.6491217425268,3
570714700000004216,11.3931133393312,54.6474132493451,3
570714700000004223,11.3856858087551,54.6482444815019,3
570714700000004230,11.3881093745544,54.6473909693259,3
570714700000004247,11.3905669892502,54.6465329595836,3
570714700000004254,11.3929292441963,54.6456893690499,3
570714700000004261,11.3908493238062,54.649997342619,3
570714700000004278,11.3932611258416,54.6491494433439,3
570714700000004285,11.441604807116,54.6495354573915,3
570714700000004292,11.4464182866209,54.649544724062,3
570714700000004308,11.4474699526241,54.6475328894709,3
570714700000004384,12.4941613083936,55.6047562303129,7
570714700000004407,12.2569104820272,55.7241710877472,7
570714700000004520,11.991525531616,55.5541178499202,7
570714700000004575,12.0984686001432,55.6888289547466,7
570714700000004605,12.1383695255834,55.674804297604,7
570714700000004704,11.8634994742079,55.6014286957105,7
570714700000004728,11.8464502308732,55.6392290414927,7
570714700000004735,11.8953832874164,55.641453826486,7
570714700000004742,11.8947516136869,55.6396940074106,7
570714700000004759,11.8941371797672,55.637930092709,7
570714700000004940,12.2865160243685,55.8688817255399,7
570714700000004964,12.2434334778043,55.7467099955964,7
570714700000004995,12.2683030598137,55.869090055176,7
570714700000005039,11.9821738733866,55.8327710388611,7
570714700000005053,11.9259160310728,55.7874951415357,7
570714700000005060,11.9351444727212,55.7578253177543,7
570714700000005091,11.7781616822524,55.7799873243652,7
570714700000005107,11.9583738142193,55.972423336079,7
570714700000005114,11.9598379080825,55.9714608091625,7
570714700000005121,11.9612559945218,55.9704866048384,7
570714700000005138,11.9626721379753,55.9695130591275,7
570714700000005206,12.6273469605616,55.6973653104093,7
570714700000005213,12.0687655920566,55.6182722575403,7
570714700000005251,11.2409537348247,55.4242963817782,7
570714700000005268,11.2429621807066,55.4238904142168,7
570714700000005275,11.2449956816416,55.4234894361098,7
570714700000005312,11.3653045933562,55.4428260465421,7
570714700000005329,11.3673939944473,55.4434041228935,7
570714700000005336,11.3545360977431,55.5390568072752,7
570714700000005343,11.3431876243851,55.5214120229593,7
570714700000005350,11.3547483101728,55.5400425245095,7
570714700000005367,11.3453608521557,55.5188691371025,7
570714700000005374,11.3442555193182,55.5201395954527,7
570714700000005381,11.3549390838812,55.5410273951952,7
570714700000005404,11.4245462860873,55.4634519718968,7
570714700000005411,11.4256638638046,55.4623394112437,7
570714700000005428,11.4268396524185,55.4612071683168,7
570714700000005466,11.416316322656,55.486502033944,7
570714700000005473,11.2229584523392,55.5241097132418,7
570714700000005480,11.2261792704668,55.5235997324843,7
570714700000005497,11.2293761681451,55.5230968426913,7
570714700000005503,11.6186190951684,55.8787702703159,7
570714700000005619,11.2430972691764,55.3354147744023,7
570714700000005626,11.2578245746913,55.3917271656905,7
570714700000005640,11.2474756944836,55.3853414119145,7
570714700000005817,11.1567484573519,55.5113836874566,7
570714700000005886,11.6319672499669,55.8869174128179,7
570714700000005923,11.3868030034809,55.9601398744386,7
570714700000005947,11.029729195166,55.7122472801161,7
570714700000005961,11.0325738881763,55.7127720918049,7
570714700000005978,11.0340896481947,55.7096733773927,7
570714700000006081,11.1925193256172,55.5704558182002,7
570714700000006258,11.6708709617595,55.5854219348782,7
570714700000006289,11.6461331107428,55.8538644863101,7
570714700000006364,11.2008078011926,55.370915048621,7
570714700000006487,11.4438008816906,54.6454831147549,3
570714700000006494,11.4449111220241,54.6434550164677,3
570714700000006500,11.4485293718111,54.6455305062675,3
570714700000006647,11.2099778760555,54.8271181222304,3
570714700000006760,11.5214112821128,54.6922095055932,3
570714700000006777,11.0960265579311,54.8972326185666,3
570714700000006920,11.3616013958176,54.9598470941163,3
570714700000006982,11.700192174643,55.237835534105,7
570714700000007019,11.0243362697403,54.7830104709055,3
570714700000007651,12.069518670614,55.1066256887232,7
570714700000007736,11.9132521009056,54.6093413172293,3
570714700000007828,12.3458618514677,55.2787931421508,7
570714700000007873,11.9097270921586,54.6126505286768,3
570714700000007897,11.7651484893589,54.8204294430085,3
570714700000007934,11.8347310607947,54.9014246623668,3
570714700000007958,11.3410076189769,55.2627090447237,7
570714700000008016,12.0667604342866,55.0841613075709,7
570714700000008054,11.5823802025291,55.1916143772417,7
570714700000008061,11.5842433419389,55.1912630524771,7
570714700000008078,11.5861075459313,55.1909092491366,7
570714700000008085,11.5879794875272,55.1905662195904,7
570714700000008146,11.9376619411636,55.1566091760019,7
570714700000008245,11.914667448903,54.6078827181985,3
570714700000008252,11.7198311041722,55.4787098331989,7
570714700000008429,11.4440244094053,54.9642927483014,3
570714700000008559,11.2269531954509,54.9574576140773,3
570714700000008627,12.1159679221085,55.1900311802088,7
570714700000008689,11.9120451039732,54.610563009898,3
570714700000008702,11.991989264779,54.951706906003,3
570714700000008757,11.3666685231352,55.2348480170948,7
570714700000008764,12.428962030732,55.3074585852104,7
570714700000008856,11.0418677785474,54.760921330872,3
570714700000008917,11.6185613430634,54.6939410357629,3
570714700000008955,11.8678948133707,54.9282711318035,3
570714700000008962,11.4384182375591,55.3420773629797,7
570714700000009020,11.5842102762839,54.6841567243698,3
570714700000009037,11.7684606924662,54.9106124357404,3
570714700000009068,11.1925518448005,54.7858453899418,3
570714700000009150,11.8897420558681,54.6366886227168,3
570714700000009228,11.4309346405381,54.8213420298839,3
570714700000009297,11.1518062478864,54.944728910268,3
570714700000009396,11.7017444163009,54.698807988797,3
570714700000009471,11.1441620826773,54.7775136303767,3
570714700000009488,11.1098254387413,54.7825004708276,3
570714700000009518,11.5093658504048,54.7026762989323,3
570714700000009525,11.0255280302795,54.7877887000975,3
570714700000009532,11.918906963256,54.6087472853121,3
570714700000009549,11.1295841378259,54.8001960513445,3
570714700000009556,11.5258289793956,55.2935124336782,7
570714700000009570,11.9091972081232,54.6168046193128,3
570714700000009679,11.1674263697548,54.763269655562,3
570714700000009693,11.8775862737929,54.6638502719914,3
570714700000009709,11.8434296265415,54.8882236928528,3
570714700000009716,11.108801729397,54.7874801699083,3
570714700000009723,11.1836767178803,54.7701243035667,3
570714700000009730,11.1577452545047,54.7313844963177,3
570714700000009747,11.1552849816601,54.7315213051742,3
570714700000009761,11.2513187424069,54.7691179033183,3
570714700000009778,11.644876946599,54.8500119059949,3
570714700000009792,11.1078509319722,54.7700457803365,3
570714700000009839,11.9061481068269,54.6145155642302,3
570714700000009846,11.0792757504222,54.8594026548687,3
570714700000009877,11.9895063150839,54.7265867203255,3
570714700000009914,12.4289918503319,55.3366590345902,7
570714700000009921,11.6452512342497,54.8516975298493,3
570714700000009969,11.2102407002073,54.7816740795603,3
570714700000009976,11.209551046286,54.7852460124401,3
570714700000009983,11.2136565281895,54.7878323387432,3
570714700000009990,11.2018752453323,54.7679784593504,3
570714700000010002,11.2024317276158,54.7242472321677,3
570714700000010033,11.1939797323819,54.7287133765518,3
570714700000010040,11.1823878281453,54.7308713828381,3
570714700000010071,11.2468152282517,54.7620772287869,3
570714700000010101,11.0613743148102,54.9202386295123,3
570714700000010149,11.8441766032031,54.8677268168467,3
570714700000010156,11.8398187997335,54.8688520489239,3
570714700000010224,11.2141214423741,54.7304233862645,3
570714700000010231,11.0978388838639,54.9177132237263,3
570714700000010248,11.0976230216617,54.92337993713,3
570714700000010262,11.2215831224856,54.9403163637608,3
570714700000010279,11.7733951670674,54.8970047595718,3
570714700000010286,11.7733803353999,54.8956367090665,3
570714700000010293,11.2356245791023,54.9082518812201,3
570714700000010309,11.4463405267298,54.7402219018967,3
570714700000010316,11.4480084583265,54.7387053102132,3
570714700000010323,11.4496578862138,54.7371956303591,3
570714700000010330,11.4445508616079,54.7385055008939,3
570714700000010347,11.4462185883331,54.7369881285399,3
570714700000010354,11.4478741009403,54.7354660340977,3
570714700000010361,12.0622511085922,54.804323635436,3
570714700000010378,12.06218048323,54.8025265850715,3
570714700000010415,11.0613071126787,54.7889989702994,3
570714700000010422,11.2281584756109,54.9550341678435,3
570714700000010439,11.7760752130638,54.8771954640764,3
570714700000010446,11.7836168022559,54.8765159841393,3
570714700000010453,11.7911703540961,54.8758483435222,3
570714700000010460,11.79871359118,54.8751747136164,3
570714700000010477,11.4446697392661,54.741742122457,3
570714700000010484,11.4430127171211,54.7399062496248,3
570714700000010491,11.364657475197,54.8250498087955,3
570714700000010507,11.3635877773833,54.8273078952856,3
570714700000010514,11.3657228865135,54.822794940814,3
570714700000010521,11.4426872484599,54.8138429677675,3
570714700000010538,11.4449582690313,54.8150410888605,3
570714700000010545,11.4472239551316,54.8162388267166,3
570714700000010552,11.4494922900127,54.8174369193929,3
570714700000010569,11.4456503208377,54.8133695755726,3
570714700000010576,11.4479308351427,54.8145666412443,3
570714700000010583,11.4501918620351,54.8157635194064,3
570714700000010590,12.295356293196,55.39184765833,7
570714700000010606,11.5346612702475,55.2375262087366,7
570714700000010613,11.53617410152,55.2364140862638,7
570714700000010620,11.5376747501657,55.2353095685196,7
570714700000010651,12.0527128585738,54.848473073882,3
570714700000010668,11.5854156747426,54.7785783809545,3
570714700000010675,11.585069350891,54.780270365619,3
570714700000010682,11.5847433436894,54.7819569711422,3
570714700000010699,11.584390047717,54.7836648332719,3
570714700000010705,11.1397183935232,54.9044027575402,3
570714700000010712,11.1474743876663,54.88536900586,3
570714700000010729,11.1446021587615,54.9067336912739,3
570714700000010736,11.1353127616563,54.9283170439812,3
570714700000010743,11.1339160727519,54.9299610641509,3
570714700000010828,11.1420914555933,54.8833955007378,3
570714700000010835,11.438452616835,55.3068393778886,7
570714700000010842,11.4353190980048,55.3069291584901,7
570714700000010859,11.4321540606598,55.3070165200482,7
570714700000010866,12.0012632098113,54.7278390498525,3
570714700000010873,12.0053955932031,54.7282810066946,3
570714700000010880,12.0095128956055,54.7287194219779,3
570714700000010903,12.073600615037,55.236244664538,7
570714700000010910,11.8952427652641,54.6798426415041,3
570714700000010927,11.8719441615215,54.8492126154126,3
570714700000010934,11.5287451112711,55.2188997274617,7
570714700000010941,11.1471213439706,54.9411391857747,3
570714700000010965,12.056691176438,55.1071666795242,7
570714700000010989,12.1962428702706,55.3396379397678,7
570714700000010996,11.0853882522031,54.9127275058734,3
570714700000011047,11.0684256459798,54.9079964051655,3
570714700000011054,11.0696971075513,54.909434668714,3
570714700000011061,11.0658126178585,54.9096632093492,3
570714700000011078,11.0670767066789,54.911107557443,3
570714700000011085,11.0632052197889,54.9113313874791,3
570714700000011108,11.9045770253349,54.7079200484404,3
570714700000011115,11.081784918859,54.8979887251523,3
570714700000011122,11.096107225558,54.8947146851958,3
570714700000011153,11.5472827580372,55.2044716789813,7
570714700000011160,11.5468459569629,55.2057883752242,7
570714700000011177,11.347531391302,55.3144318227034,7
570714700000011184,11.346360171406,55.317042962799,7
570714700000011207,12.2908091278728,54.9580825467769,7
570714700000011214,12.2959071243667,54.9576739585611,7
570714700000011221,11.6407135126907,55.2479327965138,7
570714700000011238,11.3594518643615,55.3009550489962,7
570714700000011245,11.3722502784716,55.3034365334808,7
570714700000011252,11.8926494333357,55.3411110416881,7
570714700000011269,11.8898721901232,55.3441341316993,7
570714700000011702,11.1549430693388,54.9521217832021,3
570714700000011719,11.3469438975607,55.3157372059573,7
570714700000011726,11.6437549538019,55.2474714722736,7
570714700000011733,11.6376834621029,55.2484008094696,7
570714700000011771,12.3377273736429,55.2783659215116,7
570714700000011788,12.3379332583186,55.2799434876517,7
570714700000011795,12.3382977981743,55.2814873997859,7
570714700000011801,12.3385984180641,55.2830501439855,7
570714700000011818,12.3388847258129,55.2846297334414,7
570714700000011870,11.5326072342626,55.2928836968535,7
570714700000011887,11.8201298398577,55.260471559682,7
570714700000011894,11.8208808184885,55.262227085161,7
570714700000011900,11.7219480671141,55.476074814474,7
570714700000011962,12.0786277266572,54.8213485514776,3
570714700000011979,11.9372605954744,54.8054476558907,3
570714700000011986,11.9282076914079,54.810873160701,3
570714700000011993,11.9304624739179,54.8095169426559,3
570714700000012006,11.9327259744013,54.8081584918219,3
570714700000012013,11.5500872618918,54.7766581832273,3
570714700000012020,11.5532670177799,54.7763508814733,3
570714700000012037,11.5564488962473,54.7760385066412,3
570714700000012051,11.5596591135091,54.7757274272239,3
570714700000012075,11.8099550383805,54.761189474104,3
570714700000012082,11.8097942907956,54.7595298886033,3
570714700000012150,12.6292857083021,55.697229634647,7
570714700000012167,12.6297058950074,55.6961436476046,7
570714700000012174,12.6301199605028,55.6950554119854,7
570714700000012198,11.9349893603461,54.8067962233212,3
570714700000012204,11.5270524937404,55.2256353233987,7
570714700000012211,11.6951573538371,55.2323824583734,7
570714700000012228,11.6953540916343,55.2340066575212,7
570714700000012235,11.6955561830042,55.2356329852571,7
570714700000012242,11.8455553762753,55.4128212377776,7
570714700000012259,11.5762361332859,55.225579764951,7
570714700000012266,11.574915548121,55.2240413673693,7
570714700000012280,11.8918822955228,55.31070245841,7
570714700000012297,11.8959464090103,55.3101851948096,7
570714700000012303,11.8999550935384,55.3096786407432,7
570714700000012327,11.8778489781266,55.4247184673514,7
570714700000012334,11.8803185385538,54.6742726483451,3
570714700000012341,11.8864377325829,54.6620446896499,3
570714700000012358,11.8722255027972,54.6659749425092,3
570714700000012372,12.2536111159371,55.3588876864893,7
570714700000012389,12.2532656066215,55.3572820147472,7
570714700000012396,11.7037724671008,55.4274314598676,7
570714700000012402,11.7019651549822,55.4261814411354,7
570714700000012419,11.7055701139797,55.4286817567566,7
570714700000012433,11.9099956061682,55.2445305857216,7
570714700000012440,11.9097129928069,55.2431441304214,7
570714700000012457,11.9094141614839,55.2417443065028,7
570714700000012495,12.1866422754263,56.0678813294358,7
570714700000012501,11.9515380154378,55.9866758399727,7
570714700000012518,11.4393236524856,55.4666227240158,7
570714700000012525,11.5157565382583,55.7320037260806,7
570714700000012532,11.2189069948461,55.63975491242,7
570714700000012549,11.2186216502739,55.6415488494693,7
570714700000012556,11.2183435667357,55.6433479567012,7
570714700000012570,11.636655066218,55.645623997049,7
570714700000012631,11.636708313834,55.6468061535953,7
570714700000012648,11.6366091747177,55.6444235245584,7
570714700000012655,11.1935507452214,55.6655711196771,7
570714700000012679,11.132083451659,54.7918081988015,3
570714700000012686,11.5468945437917,54.7769826638661,3
570714700000012693,11.567711206521,55.2724349568392,7
570714700000012709,11.5676610843986,55.2741462932867,7
570714700000012716,11.5677390737254,55.2707301110051,7
570714700000012723,11.1674444609569,54.8056124168098,3
570714700000012730,11.1657862323945,54.8043672301963,3
570714700000012747,11.1651637445593,54.8058907176861,3
570714700000012754,11.1668069644554,54.8071395967563,3
570714700000012761,11.2014424535516,54.7275296646809,3
570714700000012778,12.3440457716072,54.9967343586824,7
570714700000012785,12.3447968465621,54.9982014511093,7
570714700000012792,12.2797978939929,55.2675342687708,7
570714700000012808,12.2812421072002,55.2660373211193,7
570714700000012815,12.2826873986479,55.2645451808081,7
570714700000012839,11.7690528323819,55.305282245307,7
570714700000012846,11.772762885958,55.305784422661,7
570714700000012853,12.0235595357731,55.0546057773325,7
570714700000012860,12.0249498981784,55.0533886719554,7
570714700000012877,12.0441597981839,55.0338638912181,7
570714700000012884,12.0427828948885,55.0350750545881,7
570714700000012891,11.4230948610044,55.4511091617138,7
570714700000012907,11.2732275789259,55.3273196899887,7
570714700000012914,11.2750017804981,55.3266913502178,7
570714700000012921,11.2767679736415,55.3260810203473,7
570714700000013010,14.7701487325115,55.2193863480146,2
570714700000013034,11.5675614666872,55.7627421079612,7
570714700000013041,11.5759600306343,55.7659973211047,7
570714700000013058,11.5757315078342,55.7642080739505,7
570714700000013065,11.2815085359578,55.3401524929938,7
570714700000013072,11.2793559512909,55.3408272618364,7
570714700000013089,11.2772089193613,55.3415093488265,7
570714700000013096,11.6394132275544,55.8426069056944,7
570714700000013102,11.6421846603789,55.8429957455389,7
570714700000013119,11.6450094574539,55.8434002744773,7
570714700000013126,11.9340378817169,55.9871875240141,7
570714700000013133,11.9309235479944,55.9865556281008,7
570714700000013157,11.8929250583762,54.6708551912991,3
570714700000013188,11.8450467195647,55.4212673455578,7
570714700000013195,11.6426222448182,54.8398453831129,3
570714700000013201,11.3621140015381,55.267649674978,7
570714700000013218,11.3599899996656,55.2669694271921,7
570714700000013232,12.417024587395,55.278179681861,7
570714700000013249,12.4177250996582,55.2799331141556,7
570714700000013270,11.2205943561011,55.351264953143,7
570714700000013287,11.2242469968246,55.3516016342065,7
570714700000013294,11.4553689555421,55.6549526582995,7
570714700000013300,11.4578330507602,55.6539622177813,7
570714700000013317,11.4602788806507,55.6529866539502,7
570714700000013355,11.5170962321659,55.6464445346124,7
570714700000013362,11.5202906865927,55.6476406641207,7
570714700000013379,11.5234761867385,55.6488106497673,7
570714700000013386,11.626311053488,55.6593512156219,7
570714700000013393,11.625872153957,55.6580473374214,7
570714700000013409,11.6254220606007,55.6567444164758,7
570714700000013416,11.9473119777508,54.7744215382918,3
570714700000013423,11.9468793088989,54.7762003548181,3
570714700000013447,11.6437492234687,54.8449252868323,3
570714700000013454,11.9464521403952,54.7779953983907,3
570714700000013461,11.7835066871931,54.6810593932376,3
570714700000013478,11.6430014169349,54.8415397177904,3
570714700000013485,11.3642359052954,55.2683198597396,7
570714700000013492,11.6433759652388,54.84323190451,3
570714700000013508,11.7865463402553,54.6809404859285,3
570714700000013515,11.8336569642491,55.3875550320096,7
570714700000013522,11.7895980808601,54.6808215832081,3
570714700000013539,11.7804398036505,54.6811796583636,3
570714700000013546,11.7773773690086,54.6812971362906,3
570714700000013553,11.7743366026109,54.6814140400723,3
570714700000013560,11.7443887694507,54.6857545200299,3
570714700000013577,11.7474721366734,54.6856308441331,3
570714700000013584,11.7505726742263,54.6855157796959,3
570714700000013591,11.7589579120141,54.6667731655648,3
570714700000013607,11.7591569343018,54.6684564815476,3
570714700000013614,11.3600704538976,54.8468508932751,3
570714700000013621,11.9991210627304,55.4383603933272,7
570714700000013638,11.8709965888269,55.3722404014537,7
570714700000013645,11.2312571015527,54.9550017737738,3
570714700000013652,11.2251126622792,54.9550726171544,3
570714700000013669,12.0455234836962,55.0326611336761,7
570714700000013676,12.0262951957179,55.0521897528083,7
570714700000013713,12.6707623754006,55.690616218109,7
570714700000013720,12.6707092307493,55.6889738669814,7
570714700000013737,12.6706028430281,55.6873323001228,7
570714700000013744,12.6704434365136,55.6856921402385,7
570714700000013751,12.6702309095731,55.6840539297986,7
570714700000013768,12.6699653108605,55.6824181167846,7
570714700000013775,12.669647023207,55.68078531895,7
570714700000013782,12.6692757945375,55.6791561729828,7
570714700000013799,12.6688519823136,55.6775310274964,7
570714700000013805,12.6683755761029,55.6759097025186,7
570714700000013812,12.0287345160961,55.2846307043193,7
570714700000013829,12.0261557634147,55.285512276596,7
570714700000013836,11.7362354076728,55.3732980871094,7
