ID,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,year
570714700000000645,0.24363575268817203,0.2160342261904762,0.2053024193548387,0.1944861111111111,0.2088239247311828,0.16215972222222222,0.19174731182795698,0.11821908602150538,0.15915277777777778,0.1664784946236559,0.231375,0.3598387096774194,2015
570714700000000652,0.24363575268817203,0.2160342261904762,0.2053024193548387,0.1944861111111111,0.2088239247311828,0.16215972222222222,0.19174731182795698,0.11821908602150538,0.15915277777777778,0.1664784946236559,0.231375,0.3598387096774194,2015
570714700000000683,0.3597244623655914,0.25888392857142856,0.22866935483870968,0.19815972222222222,0.21131720430107526,0.1776736111111111,0.19626344086021505,0.14524193548387096,0.17610416666666667,0.13075940860215055,0.24816666666666667,0.36129032258064514,2015
570714700000000690,0.3597244623655914,0.25888392857142856,0.22866935483870968,0.19815972222222222,0.21131720430107526,0.1776736111111111,0.19626344086021505,0.14524193548387096,0.17610416666666667,0.13075940860215055,0.24816666666666667,0.36129032258064514,2015
570714700000000706,0.3597244623655914,0.25888392857142856,0.22866935483870968,0.19815972222222222,0.21131720430107526,0.1776736111111111,0.19626344086021505,0.14524193548387096,0.17610416666666667,0.13075940860215055,0.24816666666666667,0.36129032258064514,2015
570714700000000713,0.3452284946236559,0.21479166666666666,0.18805779569892472,0.1940138888888889,0.20866263440860214,0.15672222222222223,0.17789650537634408,0.10270161290322581,0.15241666666666667,0.10185483870967742,0.2872013888888889,0.2789784946236559,2015
570714700000000720,0.3452284946236559,0.21479166666666666,0.18805779569892472,0.1940138888888889,0.20866263440860214,0.15672222222222223,0.17789650537634408,0.10270161290322581,0.15241666666666667,0.10185483870967742,0.2872013888888889,0.2789784946236559,2015
570714700000000737,0.3452284946236559,0.21479166666666666,0.18805779569892472,0.1940138888888889,0.20866263440860214,0.15672222222222223,0.17789650537634408,0.10270161290322581,0.15241666666666667,0.10185483870967742,0.2872013888888889,0.2789784946236559,2015
570714700000000744,0.34194892473118277,0.21954613095238096,0.19443548387096773,0.17715972222222223,0.16047043010752687,0.1294861111111111,0.18041666666666667,0.12918682795698924,0.15178472222222222,0.11564516129032258,0.2648333333333333,0.36104166666666665,2015
570714700000000751,0.34194892473118277,0.21954613095238096,0.19443548387096773,0.17715972222222223,0.16047043010752687,0.1294861111111111,0.18041666666666667,0.12918682795698924,0.15178472222222222,0.11564516129032258,0.2648333333333333,0.36104166666666665,2015
570714700000000768,0.311989247311828,0.2119419642857143,0.18282930107526882,0.16431944444444443,0.12493279569892474,0.08965972222222222,0.11819892473118279,0.09987903225806452,0.12570138888888888,0.10426075268817205,0.244125,0.3727284946236559,2015
570714700000000775,0.311989247311828,0.2119419642857143,0.18282930107526882,0.16431944444444443,0.12493279569892474,0.08965972222222222,0.11819892473118279,0.09987903225806452,0.12570138888888888,0.10426075268817205,0.244125,0.3727284946236559,2015
570714700000000782,0.311989247311828,0.2119419642857143,0.18282930107526882,0.16431944444444443,0.12493279569892474,0.08965972222222222,0.11819892473118279,0.09987903225806452,0.12570138888888888,0.10426075268817205,0.244125,0.3727284946236559,2015
570714700000000799,0.29161290322580646,0.1828125,0.1638709677419355,0.1419375,0.15223118279569892,0.11225694444444445,0.15436155913978494,0.10573924731182796,0.12448611111111112,0.10118951612903226,0.23727777777777778,0.3053965053763441,2015
570714700000000805,0.29161290322580646,0.1828125,0.1638709677419355,0.1419375,0.15223118279569892,0.11225694444444445,0.15436155913978494,0.10573924731182796,0.12448611111111112,0.10118951612903226,0.23727777777777778,0.3053965053763441,2015
570714700000000812,0.29161290322580646,0.1828125,0.1638709677419355,0.1419375,0.15223118279569892,0.11225694444444445,0.15436155913978494,0.10573924731182796,0.12448611111111112,0.10118951612903226,0.23727777777777778,0.3053965053763441,2015
570714700000000829,0.2799260752688172,0.18252976190476192,0.1819959677419355,0.17241666666666666,0.2166263440860215,0.15561111111111112,0.17488575268817205,0.13385752688172042,0.17039583333333333,0.1171774193548387,0.3055486111111111,0.36211021505376345,2015
570714700000000836,0.2799260752688172,0.18252976190476192,0.1819959677419355,0.17241666666666666,0.2166263440860215,0.15561111111111112,0.17488575268817205,0.13385752688172042,0.17039583333333333,0.1171774193548387,0.3055486111111111,0.36211021505376345,2015
570714700000000843,0.2799260752688172,0.18252976190476192,0.1819959677419355,0.17241666666666666,0.2166263440860215,0.15561111111111112,0.17488575268817205,0.13385752688172042,0.17039583333333333,0.1171774193548387,0.3055486111111111,0.36211021505376345,2015
570714700000000850,0.34805256869773,0.22941468253968253,0.19837514934289127,0.20417592592592593,0.21465352449223418,0.15149691358024692,0.18850657108721625,0.13073775388291517,0.1732932098765432,0.15421744324970132,0.2913611111111111,0.3675746714456392,2015
570714700000000867,0.23661290322580644,0.22705687830687832,0.19667562724014337,0.18846604938271605,0.19672640382317802,0.1427469135802469,0.16784647550776582,0.1379510155316607,0.1531820987654321,0.1428584229390681,0.2514166666666667,0.33298387096774196,2015
570714700000000874,0.23661290322580644,0.22705687830687832,0.19667562724014337,0.18846604938271605,0.19672640382317802,0.1427469135802469,0.16784647550776582,0.1379510155316607,0.1531820987654321,0.1428584229390681,0.2514166666666667,0.33298387096774196,2015
570714700000000881,0.3028709677419355,0.22583630952380954,0.19005376344086022,0.17684166666666667,0.20198924731182796,0.14376666666666665,0.17331182795698924,0.11609946236559139,0.165575,0.12239516129032257,0.2607,0.3666451612903226,2015
570714700000000898,0.3447231182795699,0.19547916666666668,0.19221236559139784,0.15805833333333333,0.19503494623655915,0.12681666666666666,0.164002688172043,0.1196505376344086,0.16674444444444445,0.1214005376344086,0.3023194444444444,0.370489247311828,2015
570714700000000904,0.3447231182795699,0.19547916666666668,0.19221236559139784,0.15805833333333333,0.19503494623655915,0.12681666666666666,0.164002688172043,0.1196505376344086,0.16674444444444445,0.1214005376344086,0.3023194444444444,0.370489247311828,2015
570714700000000942,0.14499402628434888,0.10607473544973545,0.10061827956989247,0.10564506172839506,0.10495221027479092,0.08762037037037038,0.09448924731182795,0.05253882915173238,0.07604012345679012,0.0667741935483871,0.12920061728395063,0.17445340501792114,2015
570714700000000959,0.14499402628434888,0.10607473544973545,0.10061827956989247,0.10564506172839506,0.10495221027479092,0.08762037037037038,0.09448924731182795,0.05253882915173238,0.07604012345679012,0.0667741935483871,0.12920061728395063,0.17445340501792114,2015
570714700000000966,0.5994713261648745,0.4014583333333333,0.392037037037037,0.40712345679012346,0.4000059737156511,0.341141975308642,0.356305256869773,0.19877837514934288,0.2927777777777778,0.26154121863799284,0.4942283950617284,0.6779569892473118,2015
570714700000000973,0.2696535244922342,0.24793650793650793,0.21350657108721624,0.18064506172839506,0.19906212664277181,0.15525,0.19231780167264037,0.16088410991636798,0.19508024691358025,0.13910095579450418,0.2957314814814815,0.3928673835125448,2015
570714700000000980,0.2696535244922342,0.24793650793650793,0.21350657108721624,0.18064506172839506,0.19906212664277181,0.15525,0.19231780167264037,0.16088410991636798,0.19508024691358025,0.13910095579450418,0.2957314814814815,0.3928673835125448,2015
570714700000000997,0.2848805256869773,0.24903439153439152,0.22232974910394265,0.19682407407407407,0.2298805256869773,0.1703858024691358,0.20389486260454,0.16821983273596178,0.19175925925925927,0.15891278375149342,0.2531203703703704,0.3870041816009558,2015
570714700000001000,0.331505376344086,0.23299272486772488,0.21283154121863798,0.2185216049382716,0.22856332138590202,0.18382098765432098,0.22075866188769414,0.16486559139784945,0.18109259259259258,0.15255077658303465,0.2867654320987654,0.38016129032258067,2015
570714700000001017,0.331505376344086,0.23299272486772488,0.21283154121863798,0.2185216049382716,0.22856332138590202,0.18382098765432098,0.22075866188769414,0.16486559139784945,0.18109259259259258,0.15255077658303465,0.2867654320987654,0.38016129032258067,2015
570714700000001024,0.22170474910394264,0.17228670634920634,0.1664896953405018,0.14055555555555554,0.1616532258064516,0.11647222222222223,0.14170698924731182,0.08981182795698925,0.1059699074074074,0.09460797491039427,0.22070833333333334,0.2836581541218638,2015
570714700000001031,0.22170474910394264,0.17228670634920634,0.1664896953405018,0.14055555555555554,0.1616532258064516,0.11647222222222223,0.14170698924731182,0.08981182795698925,0.1059699074074074,0.09460797491039427,0.22070833333333334,0.2836581541218638,2015
570714700000001048,0.30663082437275985,0.1613764880952381,0.16653001792114697,0.1417986111111111,0.14269489247311828,0.13066898148148148,0.15765905017921147,0.08471326164874551,0.10600462962962963,0.10430331541218638,0.250400462962963,0.2859117383512545,2015
570714700000001055,0.3157571684587814,0.2070064484126984,0.20798163082437277,0.17360416666666667,0.20228718637992832,0.14150231481481482,0.14399641577060932,0.1325358422939068,0.13284027777777777,0.1361312724014337,0.26414583333333336,0.3262298387096774,2015
570714700000001062,0.3157571684587814,0.2070064484126984,0.20798163082437277,0.17360416666666667,0.20228718637992832,0.14150231481481482,0.14399641577060932,0.1325358422939068,0.13284027777777777,0.1361312724014337,0.26414583333333336,0.3262298387096774,2015
570714700000001079,0.26729838709677417,0.17311755952380953,0.16684139784946236,0.16277546296296297,0.16749775985663082,0.1354212962962963,0.16512320788530466,0.12156137992831541,0.12475231481481482,0.11935931899641578,0.2192662037037037,0.28270609318996415,2015
570714700000001086,0.2403875448028674,0.1792485119047619,0.16732078853046595,0.11905092592592592,0.16767025089605736,0.13294444444444445,0.12890905017921148,0.11458781362007169,0.12266666666666666,0.11621639784946236,0.20874074074074075,0.28058467741935483,2015
570714700000001093,0.2403875448028674,0.1792485119047619,0.16732078853046595,0.11905092592592592,0.16767025089605736,0.13294444444444445,0.12890905017921148,0.11458781362007169,0.12266666666666666,0.11621639784946236,0.20874074074074075,0.28058467741935483,2015
570714700000001994,0.35698924731182796,0.21049702380952381,0.2278709677419355,0.19730277777777777,0.21440860215053764,0.15436111111111112,0.21721505376344086,0.16796236559139785,0.18149444444444446,0.18303225806451612,0.3295777777777778,0.41062096774193546,2015
570714700000002021,0.402831541218638,0.270625,0.32166666666666666,0.27602777777777776,0.2816666666666667,0.23022222222222222,0.26804659498207883,0.16370071684587814,0.18278703703703703,0.17616487455197133,0.37612962962962965,0.44485663082437277,2015
570714700000002038,0.402831541218638,0.270625,0.32166666666666666,0.27602777777777776,0.2816666666666667,0.23022222222222222,0.26804659498207883,0.16370071684587814,0.18278703703703703,0.17616487455197133,0.37612962962962965,0.44485663082437277,2015
570714700000002045,0.29341397849462364,0.2077910052910053,0.1274253285543608,0.11862345679012345,0.1997072879330944,0.11658024691358025,0.1619205495818399,0.1283183990442055,0.15948765432098766,0.1138500597371565,0.2776388888888889,0.28671744324970133,2015
570714700000002052,0.29341397849462364,0.2077910052910053,0.1274253285543608,0.11862345679012345,0.1997072879330944,0.11658024691358025,0.1619205495818399,0.1283183990442055,0.15948765432098766,0.1138500597371565,0.2776388888888889,0.28671744324970133,2015
570714700000002069,0.29341397849462364,0.2077910052910053,0.1274253285543608,0.11862345679012345,0.1997072879330944,0.11658024691358025,0.1619205495818399,0.1283183990442055,0.15948765432098766,0.1138500597371565,0.2776388888888889,0.28671744324970133,2015
570714700000002076,0.3709731182795699,0.23423511904761904,0.23885215053763442,0.2045472222222222,0.19699193548387098,0.15408333333333332,0.19587903225806452,0.13695967741935483,0.16525,0.16128763440860214,0.3393805555555556,0.3696827956989247,2015
570714700000002083,0.4127795698924731,0.2974136904761905,0.30738709677419357,0.2529638888888889,0.24958870967741936,0.20424166666666665,0.19542473118279569,0.176747311827957,0.18879166666666666,0.21038978494623656,0.3830222222222222,0.3549731182795699,2015
570714700000002090,0.37312126642771803,0.24338955026455025,0.28517921146953407,0.2169320987654321,0.23344086021505375,0.18455246913580248,0.21428016726403823,0.18005973715651136,0.167070987654321,0.14098267622461172,0.3345,0.39103345280764634,2015
570714700000002106,0.29313918757467144,0.21694775132275132,0.26231182795698926,0.21216049382716048,0.21163381123058542,0.16105555555555556,0.21962962962962962,0.169026284348865,0.16490123456790123,0.13583333333333333,0.29883024691358023,0.37325866188769413,2015
570714700000002113,0.3281511350059737,0.22365079365079366,0.26830645161290323,0.22482716049382717,0.21831541218637993,0.1698827160493827,0.21870071684587813,0.1485931899641577,0.16550617283950617,0.13697729988052568,0.31619753086419755,0.36674432497013143,2015
570714700000002120,0.3015537634408602,0.2296904761904762,0.29350806451612904,0.19483055555555556,0.17617741935483872,0.13671388888888888,0.20490322580645162,0.15831720430107526,0.16212222222222222,0.15838440860215053,0.28806944444444443,0.38298655913978497,2015
570714700000002137,0.3163037634408602,0.1942886904761905,0.1873252688172043,0.17415,0.18421236559139784,0.13020555555555555,0.17202150537634409,0.12601612903225806,0.13588611111111112,0.1267258064516129,0.27400277777777776,0.3385752688172043,2015
570714700000002144,0.3190322580645161,0.19934821428571428,0.19301881720430109,0.1735722222222222,0.18399462365591399,0.12855555555555556,0.15598387096774194,0.11991129032258065,0.136625,0.13000537634408602,0.2754916666666667,0.3406451612903226,2015
570714700000002151,0.28311290322580646,0.1908452380952381,0.1686451612903226,0.15186666666666668,0.16512365591397848,0.11731111111111112,0.15651612903225806,0.11386021505376344,0.1439888888888889,0.10979032258064517,0.24580555555555555,0.28783870967741937,2015
570714700000002168,0.32375336021505374,0.18119791666666665,0.19416666666666665,0.1827638888888889,0.19468077956989246,0.1386875,0.18522849462365593,0.13020497311827958,0.1614548611111111,0.12518817204301075,0.2857013888888889,0.3371202956989247,2015
570714700000002175,0.3456115591397849,0.2105654761904762,0.19320564516129032,0.17614583333333333,0.19077284946236558,0.13435069444444445,0.18179099462365592,0.13832661290322582,0.16163541666666667,0.12904905913978496,0.2953923611111111,0.34267809139784944,2015
570714700000002182,0.28763978494623654,0.26251785714285714,0.2375,0.20505555555555555,0.19990591397849464,0.1765722222222222,0.20886021505376345,0.1668037634408602,0.20072777777777778,0.1478225806451613,0.33771111111111113,0.41327419354838707,2015
570714700000002199,0.41058870967741934,0.2731190476190476,0.24576612903225806,0.21284722222222222,0.2431290322580645,0.18184722222222222,0.21553225806451612,0.1623494623655914,0.20888055555555557,0.1507983870967742,0.3178722222222222,0.4279784946236559,2015
570714700000002205,0.4062016129032258,0.2821160714285714,0.2535833333333333,0.22304166666666667,0.24318279569892473,0.189875,0.21586827956989246,0.18176344086021506,0.2175777777777778,0.15099193548387096,0.3292638888888889,0.38923924731182796,2015
570714700000002212,0.22598387096774195,0.17736309523809524,0.18073655913978495,0.1845111111111111,0.14834139784946238,0.14791666666666667,0.11484139784946236,0.0814489247311828,0.11465833333333333,0.10712096774193548,0.2012722222222222,0.2848494623655914,2015
570714700000002229,0.3433279569892473,0.2437172619047619,0.2550994623655914,0.21915833333333334,0.22604032258064516,0.176975,0.18326344086021507,0.10306720430107527,0.15196944444444443,0.1043252688172043,0.36025277777777776,0.3538010752688172,2015
570714700000002236,0.34274193548387094,0.22633630952380954,0.19604032258064516,0.1872361111111111,0.18236021505376343,0.041577777777777776,0.11458602150537635,0.06981451612903226,0.12916111111111112,0.09802150537634409,0.3446194444444444,0.2997795698924731,2015
570714700000002274,0.3488010752688172,0.22514880952380953,0.22221774193548388,0.20017222222222222,0.2151021505376344,0.1405722222222222,0.2141505376344086,0.1024274193548387,0.16256666666666666,0.07547043010752688,0.2997916666666667,0.36673387096774196,2015
570714700000002281,0.279747311827957,0.1477202380952381,0.17294892473118278,0.1728861111111111,0.1504247311827957,0.1203111111111111,0.1805510752688172,0.11338172043010752,0.11106388888888889,0.09730376344086021,0.2633638888888889,0.2663037634408602,2015
570714700000002298,0.2572043010752688,0.21810119047619048,0.22263440860215053,0.15678055555555556,0.08055376344086021,0.08051666666666667,0.17891397849462365,0.11990860215053764,0.1396138888888889,0.10323924731182796,0.24065277777777777,0.25648387096774194,2015
570714700000002304,0.29213440860215056,0.2770625,0.26488978494623655,0.22197777777777777,0.19801075268817203,0.1461638888888889,0.1752983870967742,0.18148924731182794,0.19484722222222223,0.05063709677419355,0.30909166666666665,0.40916129032258064,2015
570714700000002311,0.37565860215053765,0.2867589285714286,0.28296774193548385,0.23453333333333334,0.21335483870967742,0.15796666666666667,0.1912043010752688,0.1954784946236559,0.2040722222222222,0.2818333333333333,0.33036944444444444,0.45033870967741935,2015
570714700000002366,0.3793575268817204,0.24849702380952382,0.19088709677419355,0.17104444444444444,0.21211021505376343,0.17155,0.18424193548387097,0.16407258064516128,0.178225,0.12051612903225807,0.32515,0.3698010752688172,2015
570714700000002373,0.3626451612903226,0.25152380952380954,0.26508602150537636,0.23764166666666667,0.2148736559139785,0.17808888888888888,0.20919354838709678,0.1648978494623656,0.18285555555555555,0.1276747311827957,0.32379166666666664,0.3727983870967742,2015
570714700000002380,0.28788306451612905,0.17409598214285715,0.18612567204301075,0.16433680555555555,0.18072244623655914,0.13090972222222222,0.1782090053763441,0.13481182795698926,0.12291319444444444,0.10506720430107527,0.27325347222222224,0.2965793010752688,2015
570714700000002397,0.28788306451612905,0.17409598214285715,0.18612567204301075,0.16433680555555555,0.18072244623655914,0.13090972222222222,0.1782090053763441,0.13481182795698926,0.12291319444444444,0.10506720430107527,0.27325347222222224,0.2965793010752688,2015
570714700000002403,0.28788306451612905,0.17409598214285715,0.18612567204301075,0.16433680555555555,0.18072244623655914,0.13090972222222222,0.1782090053763441,0.13481182795698926,0.12291319444444444,0.10506720430107527,0.27325347222222224,0.2965793010752688,2015
570714700000002410,0.28788306451612905,0.17409598214285715,0.18612567204301075,0.16433680555555555,0.18072244623655914,0.13090972222222222,0.1782090053763441,0.13481182795698926,0.12291319444444444,0.10506720430107527,0.27325347222222224,0.2965793010752688,2015
570714700000002427,0.28788306451612905,0.17409598214285715,0.18612567204301075,0.16433680555555555,0.18072244623655914,0.13090972222222222,0.1782090053763441,0.13481182795698926,0.12291319444444444,0.10506720430107527,0.27325347222222224,0.2965793010752688,2015
570714700000002434,0.28788306451612905,0.17409598214285715,0.18612567204301075,0.16433680555555555,0.18072244623655914,0.13090972222222222,0.1782090053763441,0.13481182795698926,0.12291319444444444,0.10506720430107527,0.27325347222222224,0.2965793010752688,2015
570714700000002441,0.28788306451612905,0.17409598214285715,0.18612567204301075,0.16433680555555555,0.18072244623655914,0.13090972222222222,0.1782090053763441,0.13481182795698926,0.12291319444444444,0.10506720430107527,0.27325347222222224,0.2965793010752688,2015
570714700000002458,0.28788306451612905,0.17409598214285715,0.18612567204301075,0.16433680555555555,0.18072244623655914,0.13090972222222222,0.1782090053763441,0.13481182795698926,0.12291319444444444,0.10506720430107527,0.27325347222222224,0.2965793010752688,2015
570714700000002465,0.28788306451612905,0.17409598214285715,0.18612567204301075,0.16433680555555555,0.18072244623655914,0.13090972222222222,0.1782090053763441,0.13481182795698926,0.12291319444444444,0.10506720430107527,0.27325347222222224,0.2965793010752688,2015
570714700000002472,0.28788306451612905,0.17409598214285715,0.18612567204301075,0.16433680555555555,0.18072244623655914,0.13090972222222222,0.1782090053763441,0.13481182795698926,0.12291319444444444,0.10506720430107527,0.27325347222222224,0.2965793010752688,2015
570714700000002489,0.2693055555555556,0.2582266865079365,0.2318548387096774,0.20892824074074073,0.2289426523297491,0.15619675925925927,0.19178763440860214,0.15792562724014336,0.18673148148148147,0.1519287634408602,0.312375,0.39170250896057346,2015
570714700000002496,0.3548924731182796,0.24886656746031746,0.21252240143369175,0.2046087962962963,0.2270698924731183,0.1527037037037037,0.1775918458781362,0.14192876344086022,0.18232870370370372,0.14725806451612902,0.3031041666666667,0.23523297491039427,2015
570714700000002502,0.35084005376344085,0.23159970238095237,0.21650089605734768,0.2038587962962963,0.22773969534050179,0.15690972222222221,0.19216397849462366,0.07784722222222222,0.17866435185185184,0.14433915770609318,0.30649074074074073,0.3617428315412186,2015
570714700000002601,0.40104540023894863,0.29197751322751325,0.29565113500597373,0.23846913580246915,0.20869175627240144,0.18485802469135804,0.18802867383512545,0.1709557945041816,0.06964814814814815,0.0,0.37042592592592594,0.4435902031063321,2015
570714700000002618,0.3979330943847073,0.286792328042328,0.292520908004779,0.010179012345679013,0.15806451612903225,0.17314197530864198,0.21071087216248507,0.17253285543608124,0.12845061728395063,0.2225627240143369,0.31353086419753085,0.40900238948626044,2015
570714700000002625,0.3392652329749104,0.2658134920634921,0.23738351254480286,0.22003086419753087,0.18125448028673835,0.15408641975308643,0.16161887694145757,0.1401373954599761,0.17284567901234568,0.12532855436081242,0.2856851851851852,0.28247909199522103,2015
570714700000002731,0.44649342891278376,0.3420767195767196,0.33554360812425327,0.27505555555555555,0.22955197132616487,0.13877777777777778,0.1713142174432497,0.12074671445639187,0.1828456790123457,0.16611708482676224,0.22699382716049382,0.4330346475507766,2015
570714700000002748,0.44457586618876943,0.3273809523809524,0.322479091995221,0.26762345679012345,0.20689964157706092,0.16411728395061728,0.17651135005973714,0.15927718040621267,0.19480246913580246,0.26137395459976104,0.35564814814814816,0.49544802867383514,2015
